order_id,client_id,service_id,gift_id,gift_cost,total_gifts,total_amount,fee,variable_cost,total_revenue,month,year,date
12264,319,3,24,408.98,42,17177,3435.4,5940,20612.4,5,2019,5-2019
12265,519,2,22,409.58,45,18431,3686.2,6079,22117.2,3,2018,3-2018
12266,360,2,16,183.24,70,12827,2565.4,4431,15392.4,5,2019,5-2019
12267,383,1,27,953.89,19,18124,3624.8,4875,21748.8,9,2018,9-2018
12268,226,2,18,385,32,12320,2464,4923,14784,6,2019,6-2019
12269,264,2,15,277.38,66,18307,3661.4,5167,21968.4,5,2019,5-2019
12270,115,1,16,343.81,31,10658,2131.6,4309,12789.6,4,2019,4-2019
12271,414,3,15,321.45,49,15751,3150.2,5678,18901.2,3,2018,3-2018
12272,210,2,11,320.54,52,16668,3333.6,6190,20001.6,5,2018,5-2018
12273,287,2,13,361.79,48,17366,3473.2,4853,20839.2,5,2018,5-2018
12274,252,2,23,323.07,43,13892,2778.4,4123,16670.4,10,2019,10-2019
12275,259,3,25,742.29,24,17815,3563,5151,21378,5,2018,5-2018
12276,443,1,22,218.75,60,13125,2625,4790,15750,2,2019,2-2019
12277,310,1,17,462.4,30,13872,2774.4,5333,16646.4,6,2019,6-2019
12278,219,3,12,161.13,63,10151,2030.2,6750,12181.2,10,2019,10-2019
12279,292,1,13,327.3,53,17347,3469.4,4549,20816.4,3,2019,3-2019
12280,458,2,14,253.17,69,17469,3493.8,6588,20962.8,11,2019,11-2019
12281,208,3,22,256.29,62,15890,3178,5236,19068,8,2019,8-2019
12282,415,3,20,184.32,68,12534,2506.8,6792,15040.8,5,2018,5-2018
12283,291,1,11,483.29,41,19815,3963,4356,23778,9,2019,9-2019
12284,185,2,19,927.17,18,16689,3337.8,5621,20026.8,11,2018,11-2018
12285,369,2,22,317.65,51,16200,3240,4163,19440,3,2019,3-2019
12286,221,1,14,136.76,78,10667,2133.4,6295,12800.4,11,2018,11-2018
12287,185,3,18,279.73,41,11469,2293.8,4915,13762.8,5,2018,5-2018
12288,493,1,25,688.27,15,10324,2064.8,4897,12388.8,5,2018,5-2018
12289,371,3,13,161.56,78,12602,2520.4,6532,15122.4,9,2018,9-2018
12290,274,2,26,197.59,78,15412,3082.4,4857,18494.4,11,2018,11-2018
12291,491,2,11,292.78,37,10833,2166.6,6506,12999.6,6,2018,6-2018
12292,524,2,14,831.81,16,13309,2661.8,4654,15970.8,10,2018,10-2018
12293,374,2,18,217.82,79,17208,3441.6,5387,20649.6,6,2018,6-2018
12294,374,3,16,595.47,19,11314,2262.8,5933,13576.8,2,2019,2-2019
12295,515,1,21,688.31,29,19961,3992.2,5897,23953.2,1,2018,1-2018
12296,424,3,26,785.5,24,18852,3770.4,5062,22622.4,12,2019,12-2019
12297,401,3,18,335.31,55,18442,3688.4,6332,22130.4,11,2019,11-2019
12298,363,3,24,1183.17,12,14198,2839.6,6121,17037.6,3,2019,3-2019
12299,440,3,12,572.31,29,16597,3319.4,4827,19916.4,8,2019,8-2019
12300,439,2,14,175.17,72,12612,2522.4,5406,15134.4,8,2018,8-2018
12301,234,3,24,148.21,75,11116,2223.2,6311,13339.2,4,2018,4-2018
12302,430,1,19,315.62,37,11678,2335.6,4295,14013.6,4,2018,4-2018
12303,353,2,18,245.25,76,18639,3727.8,5844,22366.8,8,2018,8-2018
12304,360,3,19,737.89,18,13282,2656.4,4673,15938.4,12,2018,12-2018
12305,146,1,25,446.78,36,16084,3216.8,6129,19300.8,3,2018,3-2018
12306,183,3,16,330.64,53,17524,3504.8,5593,21028.8,9,2019,9-2019
12307,207,3,15,511.39,31,15853,3170.6,6399,19023.6,11,2019,11-2019
12308,386,1,17,407.13,45,18321,3664.2,5495,21985.2,9,2018,9-2018
12309,147,1,21,258.67,58,15003,3000.6,6757,18003.6,1,2019,1-2019
12310,503,1,17,351.98,44,15487,3097.4,5808,18584.4,9,2019,9-2019
12311,503,1,16,606.14,21,12729,2545.8,6759,15274.8,9,2018,9-2018
12312,236,2,25,305.65,60,18339,3667.8,6623,22006.8,5,2018,5-2018
12313,476,1,13,226.31,71,16068,3213.6,5949,19281.6,7,2019,7-2019
12314,386,2,27,248.06,48,11907,2381.4,5706,14288.4,2,2019,2-2019
12315,127,2,22,685.58,19,13026,2605.2,4763,15631.2,10,2018,10-2018
12316,505,2,21,155.85,71,11065,2213,4744,13278,8,2019,8-2019
12317,195,1,14,383.32,41,15716,3143.2,4803,18859.2,9,2019,9-2019
12318,353,3,20,303,49,14847,2969.4,5758,17816.4,11,2019,11-2019
12319,378,1,23,779.24,21,16364,3272.8,4356,19636.8,8,2019,8-2019
12320,182,3,21,333.44,34,11337,2267.4,6643,13604.4,2,2018,2-2018
12321,395,3,22,955.78,18,17204,3440.8,6878,20644.8,5,2019,5-2019
12322,424,1,18,163.24,62,10121,2024.2,6610,12145.2,7,2019,7-2019
12323,252,3,20,328.73,49,16108,3221.6,4921,19329.6,2,2018,2-2018
12324,191,3,22,259.26,39,10111,2022.2,5943,12133.2,12,2018,12-2018
12325,451,3,13,324.9,49,15920,3184,4738,19104,3,2018,3-2018
12326,455,2,26,683,18,12294,2458.8,5986,14752.8,10,2018,10-2018
12327,453,3,26,406.96,49,19941,3988.2,6942,23929.2,11,2018,11-2018
12328,147,3,15,479.33,39,18694,3738.8,6165,22432.8,7,2018,7-2018
12329,152,1,22,248.67,61,15169,3033.8,5373,18202.8,9,2018,9-2018
12330,513,3,20,249.33,42,10472,2094.4,5393,12566.4,8,2018,8-2018
12331,333,2,20,324.34,44,14271,2854.2,4991,17125.2,10,2019,10-2019
12332,298,2,15,171.03,61,10433,2086.6,5938,12519.6,10,2019,10-2019
12333,355,1,18,1041.39,18,18745,3749,4454,22494,1,2019,1-2019
12334,235,2,18,362.52,44,15951,3190.2,6124,19141.2,4,2019,4-2019
12335,196,1,12,326.94,36,11770,2354,4361,14124,3,2019,3-2019
12336,468,3,12,441.33,27,11916,2383.2,4414,14299.2,11,2018,11-2018
12337,249,1,16,248.55,58,14416,2883.2,4143,17299.2,9,2018,9-2018
12338,343,1,26,230.22,58,13353,2670.6,6097,16023.6,3,2018,3-2018
12339,325,2,14,805.91,23,18536,3707.2,6315,22243.2,4,2018,4-2018
12340,398,1,11,309.05,56,17307,3461.4,4172,20768.4,6,2019,6-2019
12341,302,1,21,314.32,59,18545,3709,4104,22254,4,2019,4-2019
12342,192,1,19,617.83,29,17917,3583.4,6102,21500.4,5,2018,5-2018
12343,310,3,12,363.88,43,15647,3129.4,5251,18776.4,11,2019,11-2019
12344,449,2,27,530.3,27,14318,2863.6,6509,17181.6,5,2019,5-2019
12345,133,2,11,802.57,23,18459,3691.8,4067,22150.8,4,2018,4-2018
12346,412,3,16,262.81,70,18397,3679.4,6424,22076.4,9,2018,9-2018
12347,159,2,22,189.28,60,11357,2271.4,6333,13628.4,8,2019,8-2019
12348,351,1,12,363.05,44,15974,3194.8,5857,19168.8,6,2018,6-2018
12349,384,1,27,278.18,38,10571,2114.2,5219,12685.2,4,2018,4-2018
12350,339,1,12,493,26,12818,2563.6,5834,15381.6,4,2019,4-2019
12351,448,3,21,1410,14,19740,3948,6016,23688,10,2019,10-2019
12352,403,2,11,608.6,25,15215,3043,5696,18258,10,2018,10-2018
12353,359,1,19,238.7,67,15993,3198.6,6064,19191.6,5,2019,5-2019
12354,519,3,23,153.48,67,10283,2056.6,5171,12339.6,12,2018,12-2018
12355,458,2,14,246.63,57,14058,2811.6,6147,16869.6,3,2018,3-2018
12356,302,2,16,327.48,44,14409,2881.8,5905,17290.8,3,2019,3-2019
12357,503,3,15,654.48,21,13744,2748.8,5386,16492.8,3,2018,3-2018
12358,436,1,26,631.74,31,19584,3916.8,4989,23500.8,8,2019,8-2019
12359,409,3,12,387.35,51,19755,3951,5857,23706,10,2019,10-2019
12360,434,2,19,1280.5,14,17927,3585.4,4678,21512.4,4,2018,4-2018
12361,229,1,22,186.3,77,14345,2869,4350,17214,3,2019,3-2019
12362,468,3,26,269.55,74,19947,3989.4,6069,23936.4,1,2018,1-2018
12363,415,1,24,744.76,21,15640,3128,5644,18768,5,2019,5-2019
12364,357,1,25,214.75,55,11811,2362.2,5214,14173.2,11,2018,11-2018
12365,166,1,11,423.24,25,10581,2116.2,6070,12697.2,1,2018,1-2018
12366,324,3,15,273.41,73,19959,3991.8,5053,23950.8,10,2019,10-2019
12367,170,2,19,224.25,71,15922,3184.4,4662,19106.4,7,2019,7-2019
12368,175,2,16,236.65,52,12306,2461.2,6960,14767.2,3,2019,3-2019
12369,170,2,26,255.43,42,10728,2145.6,5853,12873.6,6,2018,6-2018
12370,457,3,20,200.94,50,10047,2009.4,6739,12056.4,4,2018,4-2018
12371,404,1,17,194.88,78,15201,3040.2,6555,18241.2,12,2018,12-2018
12372,367,1,23,328.17,54,17721,3544.2,6513,21265.2,3,2018,3-2018
12373,495,1,12,257.62,77,19837,3967.4,5337,23804.4,2,2018,2-2018
12374,367,2,14,376.84,51,19219,3843.8,5913,23062.8,9,2018,9-2018
12375,442,3,15,351.29,34,11944,2388.8,6058,14332.8,7,2019,7-2019
12376,299,1,22,200.53,59,11831,2366.2,6362,14197.2,2,2019,2-2019
12377,420,2,25,316.68,44,13934,2786.8,5050,16720.8,2,2018,2-2018
12378,311,1,19,265.89,70,18612,3722.4,4994,22334.4,6,2019,6-2019
12379,483,3,16,816.75,20,16335,3267,4913,19602,9,2018,9-2018
12380,237,1,11,749.39,18,13489,2697.8,5687,16186.8,3,2019,3-2019
12381,443,2,18,247.08,77,19025,3805,4723,22830,7,2019,7-2019
12382,315,1,22,172.62,60,10357,2071.4,5565,12428.4,6,2018,6-2018
12383,392,1,17,287.71,63,18126,3625.2,4834,21751.2,9,2019,9-2019
12384,361,2,15,183.62,60,11017,2203.4,6164,13220.4,4,2019,4-2019
12385,252,3,20,293.56,64,18788,3757.6,5328,22545.6,3,2019,3-2019
12386,498,2,22,304.37,46,14001,2800.2,5020,16801.2,12,2019,12-2019
12387,276,2,26,350.02,49,17151,3430.2,4378,20581.2,10,2018,10-2018
12388,341,1,24,618.52,27,16700,3340,4490,20040,10,2018,10-2018
12389,272,2,25,772.73,22,17000,3400,6381,20400,2,2018,2-2018
12390,375,2,19,274.56,55,15101,3020.2,6012,18121.2,9,2019,9-2019
12391,516,3,15,248.49,75,18637,3727.4,5159,22364.4,3,2019,3-2019
12392,528,2,15,187.56,79,14817,2963.4,5328,17780.4,9,2018,9-2018
12393,239,3,13,133.1,78,10382,2076.4,6412,12458.4,1,2019,1-2019
12394,311,2,18,1019,15,15285,3057,4330,18342,5,2019,5-2019
12395,214,1,23,1594.42,12,19133,3826.6,6116,22959.6,10,2019,10-2019
12396,358,3,16,555.66,35,19448,3889.6,4408,23337.6,1,2018,1-2018
12397,512,2,16,347.94,49,17049,3409.8,4944,20458.8,1,2019,1-2019
12398,283,3,19,242.53,79,19160,3832,5456,22992,2,2018,2-2018
12399,148,3,12,265.09,75,19882,3976.4,6028,23858.4,7,2018,7-2018
12400,465,3,18,191.25,71,13579,2715.8,6911,16294.8,4,2018,4-2018
12401,419,2,13,423.41,29,12279,2455.8,6712,14734.8,3,2019,3-2019
12402,359,1,16,310.03,33,10231,2046.2,4829,12277.2,5,2018,5-2018
12403,355,2,17,395.17,41,16202,3240.4,4510,19442.4,1,2019,1-2019
12404,320,2,23,1004,13,13052,2610.4,6769,15662.4,1,2019,1-2019
12405,175,3,11,259.5,70,18165,3633,4712,21798,11,2019,11-2019
12406,171,1,18,863.05,21,18124,3624.8,6516,21748.8,5,2019,5-2019
12407,121,2,20,432.03,34,14689,2937.8,6559,17626.8,3,2019,3-2019
12408,435,1,11,248.77,62,15424,3084.8,5035,18508.8,2,2019,2-2019
12409,255,2,15,472.6,40,18904,3780.8,5697,22684.8,10,2018,10-2018
12410,114,1,13,1126,12,13512,2702.4,5175,16214.4,5,2018,5-2018
12411,161,2,14,424.34,29,12306,2461.2,5579,14767.2,6,2018,6-2018
12412,499,1,11,528.21,34,17959,3591.8,5955,21550.8,5,2018,5-2018
12413,133,1,21,239.46,48,11494,2298.8,5474,13792.8,9,2018,9-2018
12414,266,3,25,427.69,26,11120,2224,6699,13344,1,2018,1-2018
12415,488,3,11,155.86,76,11845,2369,5090,14214,9,2018,9-2018
12416,401,3,14,266.93,40,10677,2135.4,6894,12812.4,2,2019,2-2019
12417,371,1,24,263.7,63,16613,3322.6,4574,19935.6,1,2018,1-2018
12418,196,1,23,166.14,69,11464,2292.8,6220,13756.8,5,2019,5-2019
12419,469,3,26,669.58,26,17409,3481.8,6671,20890.8,6,2018,6-2018
12420,137,1,18,359.67,30,10790,2158,4508,12948,8,2019,8-2019
12421,280,3,13,595.79,24,14299,2859.8,6408,17158.8,5,2018,5-2018
12422,282,3,14,197.82,77,15232,3046.4,4006,18278.4,4,2018,4-2018
12423,451,2,20,419.83,40,16793,3358.6,4178,20151.6,3,2018,3-2018
12424,489,1,23,179.55,69,12389,2477.8,4377,14866.8,10,2018,10-2018
12425,197,3,21,253.85,59,14977,2995.4,5898,17972.4,4,2019,4-2019
12426,128,1,15,450.42,43,19368,3873.6,6611,23241.6,12,2018,12-2018
12427,114,2,20,475.74,34,16175,3235,6190,19410,8,2018,8-2018
12428,493,1,25,270.21,52,14051,2810.2,4866,16861.2,10,2018,10-2018
12429,174,1,20,148.13,80,11850,2370,4102,14220,2,2019,2-2019
12430,176,2,15,901.61,18,16229,3245.8,5189,19474.8,8,2018,8-2018
12431,495,1,24,192.79,56,10796,2159.2,4834,12955.2,2,2019,2-2019
12432,302,2,14,181.79,68,12362,2472.4,4012,14834.4,3,2018,3-2018
12433,341,3,19,501.49,37,18555,3711,5024,22266,4,2018,4-2018
12434,411,1,18,683.68,19,12990,2598,4143,15588,5,2019,5-2019
12435,215,2,16,687.47,17,11687,2337.4,6635,14024.4,6,2018,6-2018
12436,418,3,12,278.88,65,18127,3625.4,6082,21752.4,8,2019,8-2019
12437,199,3,27,261.73,44,11516,2303.2,5052,13819.2,2,2019,2-2019
12438,166,3,15,980.21,14,13723,2744.6,4205,16467.6,2,2019,2-2019
12439,426,2,25,266.96,71,18954,3790.8,5841,22744.8,4,2019,4-2019
12440,434,3,11,491,30,14730,2946,4097,17676,10,2018,10-2018
12441,438,1,20,384.68,47,18080,3616,5949,21696,11,2019,11-2019
12442,488,2,24,579.61,28,16229,3245.8,4841,19474.8,12,2018,12-2018
12443,166,3,12,144.07,74,10661,2132.2,6634,12793.2,12,2019,12-2019
12444,450,2,14,533.68,28,14943,2988.6,5899,17931.6,10,2019,10-2019
12445,310,1,26,355.67,55,19562,3912.4,6400,23474.4,11,2019,11-2019
12446,440,1,24,252.33,48,12112,2422.4,4021,14534.4,5,2018,5-2018
12447,452,3,25,366,35,12810,2562,5531,15372,12,2018,12-2018
12448,316,3,27,205.94,51,10503,2100.6,6752,12603.6,4,2019,4-2019
12449,475,2,20,232.88,57,13274,2654.8,5424,15928.8,3,2018,3-2018
12450,188,3,15,414.85,41,17009,3401.8,6985,20410.8,8,2019,8-2019
12451,450,3,18,272.01,72,19585,3917,4497,23502,5,2019,5-2019
12452,287,1,16,231.48,77,17824,3564.8,6157,21388.8,9,2018,9-2018
12453,145,2,27,952.84,19,18104,3620.8,5902,21724.8,3,2018,3-2018
12454,119,3,13,191.86,63,12087,2417.4,4288,14504.4,10,2019,10-2019
12455,275,2,17,531.57,28,14884,2976.8,5753,17860.8,8,2019,8-2019
12456,355,1,24,752.1,20,15042,3008.4,4934,18050.4,10,2018,10-2018
12457,113,2,16,284.24,46,13075,2615,4166,15690,5,2018,5-2018
12458,431,1,18,320.26,50,16013,3202.6,5413,19215.6,9,2019,9-2019
12459,518,1,21,272.94,62,16922,3384.4,4269,20306.4,10,2019,10-2019
12460,142,1,12,1352.57,14,18936,3787.2,6035,22723.2,1,2019,1-2019
12461,506,1,16,178.17,69,12294,2458.8,5885,14752.8,12,2018,12-2018
12462,122,2,18,183.95,56,10301,2060.2,5444,12361.2,8,2019,8-2019
12463,384,1,16,291.17,59,17179,3435.8,6499,20614.8,9,2018,9-2018
12464,414,1,17,506.47,34,17220,3444,6332,20664,12,2019,12-2019
12465,217,1,14,310.81,52,16162,3232.4,5137,19394.4,8,2019,8-2019
12466,245,1,27,535.06,33,17657,3531.4,6047,21188.4,9,2018,9-2018
12467,141,3,12,710.4,15,10656,2131.2,6852,12787.2,10,2018,10-2018
12468,113,3,20,234.48,73,17117,3423.4,4448,20540.4,11,2019,11-2019
12469,313,1,11,211.08,60,12665,2533,4120,15198,8,2018,8-2018
12470,238,3,27,213.68,50,10684,2136.8,5226,12820.8,8,2019,8-2019
12471,506,2,27,965.94,17,16421,3284.2,6555,19705.2,11,2018,11-2018
12472,480,3,12,343.42,55,18888,3777.6,4151,22665.6,9,2019,9-2019
12473,289,2,12,792,24,19008,3801.6,4386,22809.6,8,2018,8-2018
12474,209,3,16,252.84,68,17193,3438.6,5933,20631.6,12,2018,12-2018
12475,437,1,20,279.12,66,18422,3684.4,6062,22106.4,2,2018,2-2018
12476,486,3,16,397.16,37,14695,2939,6254,17634,8,2019,8-2019
12477,402,3,24,331.31,58,19216,3843.2,5842,23059.2,10,2018,10-2018
12478,513,2,23,158.78,74,11750,2350,4459,14100,3,2019,3-2019
12479,279,3,20,196.17,66,12947,2589.4,5867,15536.4,10,2019,10-2019
12480,191,1,17,230.58,76,17524,3504.8,6027,21028.8,10,2018,10-2018
12481,210,2,12,373.46,48,17926,3585.2,6631,21511.2,7,2018,7-2018
12482,528,2,11,195.38,52,10160,2032,6601,12192,2,2019,2-2019
12483,383,2,26,213.44,72,15368,3073.6,5930,18441.6,2,2018,2-2018
12484,470,1,27,526.88,33,17387,3477.4,5108,20864.4,1,2019,1-2019
12485,264,1,13,972.54,13,12643,2528.6,4124,15171.6,5,2018,5-2018
12486,220,1,17,361.29,35,12645,2529,4273,15174,6,2019,6-2019
12487,437,2,12,176.42,71,12526,2505.2,5609,15031.2,9,2018,9-2018
12488,141,3,21,769.28,25,19232,3846.4,5368,23078.4,7,2018,7-2018
12489,404,2,24,945.72,18,17023,3404.6,4030,20427.6,5,2018,5-2018
12490,470,2,14,241.24,63,15198,3039.6,5593,18237.6,9,2018,9-2018
12491,163,3,17,361.5,30,10845,2169,4677,13014,9,2019,9-2019
12492,401,1,26,536.36,33,17700,3540,4453,21240,10,2018,10-2018
12493,376,1,17,243.58,76,18512,3702.4,6252,22214.4,8,2019,8-2019
12494,299,2,14,949.64,14,13295,2659,5447,15954,5,2019,5-2019
12495,317,1,19,493.85,27,13334,2666.8,5922,16000.8,3,2018,3-2018
12496,352,2,18,295.44,36,10636,2127.2,5696,12763.2,11,2018,11-2018
12497,424,3,12,395.78,37,14644,2928.8,6662,17572.8,10,2019,10-2019
12498,441,2,26,300.05,39,11702,2340.4,4040,14042.4,3,2018,3-2018
12499,410,3,21,505.5,26,13143,2628.6,5045,15771.6,4,2019,4-2019
12500,258,1,19,230.03,59,13572,2714.4,4722,16286.4,2,2018,2-2018
12501,410,2,27,811.38,21,17039,3407.8,4229,20446.8,12,2019,12-2019
12502,431,3,18,396.38,29,11495,2299,6406,13794,2,2018,2-2018
12503,528,2,26,901.83,12,10822,2164.4,6898,12986.4,3,2019,3-2019
12504,524,1,18,457.36,42,19209,3841.8,6366,23050.8,5,2019,5-2019
12505,170,1,14,226.53,60,13592,2718.4,5942,16310.4,7,2019,7-2019
12506,373,3,23,330.95,39,12907,2581.4,4456,15488.4,5,2019,5-2019
12507,295,2,18,297.87,53,15787,3157.4,6941,18944.4,9,2019,9-2019
12508,400,2,23,225.49,59,13304,2660.8,6825,15964.8,6,2019,6-2019
12509,508,2,25,891.9,20,17838,3567.6,4070,21405.6,12,2019,12-2019
12510,424,1,20,857,22,18854,3770.8,5377,22624.8,5,2018,5-2018
12511,245,3,26,544.05,19,10337,2067.4,6764,12404.4,12,2019,12-2019
12512,408,1,27,169.19,72,12182,2436.4,4286,14618.4,12,2018,12-2018
12513,371,1,19,380.24,45,17111,3422.2,5001,20533.2,2,2018,2-2018
12514,326,2,13,486.18,28,13613,2722.6,4384,16335.6,3,2018,3-2018
12515,346,3,19,179.43,65,11663,2332.6,5019,13995.6,10,2018,10-2018
12516,291,2,22,664.86,21,13962,2792.4,6535,16754.4,4,2019,4-2019
12517,131,1,22,529.38,32,16940,3388,5743,20328,12,2019,12-2019
12518,446,2,13,166.19,70,11633,2326.6,4722,13959.6,10,2019,10-2019
12519,504,3,27,1190.93,14,16673,3334.6,6568,20007.6,11,2019,11-2019
12520,261,1,13,577.35,26,15011,3002.2,6561,18013.2,7,2018,7-2018
12521,219,1,11,304.08,49,14900,2980,4914,17880,9,2018,9-2018
12522,343,3,13,670.18,28,18765,3753,6271,22518,12,2019,12-2019
12523,326,2,19,434.43,44,19115,3823,5592,22938,4,2019,4-2019
12524,288,3,21,918.86,14,12864,2572.8,4252,15436.8,5,2019,5-2019
12525,380,1,14,314.6,52,16359,3271.8,5204,19630.8,12,2019,12-2019
12526,518,3,11,258.87,62,16050,3210,4907,19260,12,2018,12-2018
12527,448,1,26,1227.07,14,17179,3435.8,4492,20614.8,4,2019,4-2019
12528,167,3,20,210.01,77,16171,3234.2,5616,19405.2,4,2018,4-2018
12529,174,3,24,191.72,67,12845,2569,4670,15414,12,2019,12-2019
12530,427,3,17,1472.42,12,17669,3533.8,4815,21202.8,4,2018,4-2018
12531,162,2,25,841.93,14,11787,2357.4,6771,14144.4,7,2019,7-2019
12532,157,3,22,351.09,55,19310,3862,6007,23172,4,2018,4-2018
12533,529,2,24,881.9,20,17638,3527.6,5856,21165.6,9,2018,9-2018
12534,112,3,22,1350.17,12,16202,3240.4,5366,19442.4,7,2019,7-2019
12535,412,3,25,336.26,42,14123,2824.6,5986,16947.6,4,2019,4-2019
12536,285,2,24,323.48,56,18115,3623,4540,21738,1,2019,1-2019
12537,223,1,22,700.67,24,16816,3363.2,4437,20179.2,8,2019,8-2019
12538,185,2,27,851.17,18,15321,3064.2,4963,18385.2,9,2019,9-2019
12539,133,3,12,215.17,76,16353,3270.6,6631,19623.6,1,2019,1-2019
12540,227,1,20,277.91,58,16119,3223.8,6959,19342.8,12,2018,12-2018
12541,142,3,27,474.75,40,18990,3798,6590,22788,6,2018,6-2018
12542,384,1,21,290.11,54,15666,3133.2,5183,18799.2,4,2018,4-2018
12543,484,2,13,740.74,27,20000,4000,5732,24000,10,2019,10-2019
12544,376,3,16,451.19,36,16243,3248.6,6765,19491.6,10,2018,10-2018
12545,372,1,24,229.47,66,15145,3029,6829,18174,7,2018,7-2018
12546,273,2,24,1009.82,11,11108,2221.6,7000,13329.6,6,2018,6-2018
12547,327,2,16,306.26,34,10413,2082.6,5827,12495.6,11,2018,11-2018
12548,121,3,16,204.47,73,14926,2985.2,4392,17911.2,8,2019,8-2019
12549,439,3,23,325.28,47,15288,3057.6,6606,18345.6,7,2018,7-2018
12550,193,2,15,595.26,19,11310,2262,5937,13572,6,2018,6-2018
12551,431,1,22,252.52,71,17929,3585.8,4005,21514.8,6,2018,6-2018
12552,264,1,19,545.74,23,12552,2510.4,6386,15062.4,11,2018,11-2018
12553,379,3,17,510.1,31,15813,3162.6,5011,18975.6,12,2019,12-2019
12554,152,3,14,550,28,15400,3080,5022,18480,12,2019,12-2019
12555,198,2,20,439.26,31,13617,2723.4,6449,16340.4,7,2018,7-2018
12556,116,1,17,292.73,63,18442,3688.4,4938,22130.4,4,2018,4-2018
12557,315,3,13,247.19,53,13101,2620.2,4068,15721.2,8,2019,8-2019
12558,225,1,25,894.41,22,19677,3935.4,6074,23612.4,9,2018,9-2018
12559,155,3,18,430.15,41,17636,3527.2,6450,21163.2,2,2019,2-2019
12560,417,1,22,530.36,25,13259,2651.8,6600,15910.8,4,2018,4-2018
12561,455,2,25,357.38,50,17869,3573.8,5438,21442.8,5,2019,5-2019
12562,161,1,15,163,77,12551,2510.2,6241,15061.2,11,2019,11-2019
12563,341,3,12,194.32,66,12825,2565,5065,15390,6,2019,6-2019
12564,510,3,12,444.16,43,19099,3819.8,5897,22918.8,10,2019,10-2019
12565,441,2,27,267.6,63,16859,3371.8,5275,20230.8,7,2019,7-2019
12566,491,2,12,254.62,77,19606,3921.2,5796,23527.2,6,2019,6-2019
12567,252,1,14,185.24,80,14819,2963.8,5276,17782.8,5,2018,5-2018
12568,511,1,16,285.63,51,14567,2913.4,5345,17480.4,3,2018,3-2018
12569,370,2,17,266.56,55,14661,2932.2,6674,17593.2,11,2018,11-2018
12570,326,3,25,484.38,39,18891,3778.2,4991,22669.2,4,2019,4-2019
12571,150,2,22,350.16,31,10855,2171,4789,13026,1,2018,1-2018
12572,241,3,14,441.33,27,11916,2383.2,4989,14299.2,3,2019,3-2019
12573,332,3,11,217.76,79,17203,3440.6,6545,20643.6,10,2019,10-2019
12574,445,1,18,679.15,20,13583,2716.6,6643,16299.6,12,2019,12-2019
12575,148,3,14,1125.18,17,19128,3825.6,5677,22953.6,7,2018,7-2018
12576,219,1,19,150.52,75,11289,2257.8,4930,13546.8,6,2018,6-2018
12577,357,1,18,208.93,68,14207,2841.4,6369,17048.4,7,2019,7-2019
12578,118,3,25,724.56,16,11593,2318.6,6879,13911.6,10,2018,10-2018
12579,226,3,21,465.33,42,19544,3908.8,5779,23452.8,6,2019,6-2019
12580,254,2,24,302.64,64,19369,3873.8,5833,23242.8,6,2018,6-2018
12581,138,2,17,382.91,45,17231,3446.2,4620,20677.2,9,2019,9-2019
12582,488,1,27,153.93,67,10313,2062.6,6553,12375.6,11,2019,11-2019
12583,139,1,19,206.83,60,12410,2482,6184,14892,9,2018,9-2018
12584,519,2,16,259.62,77,19991,3998.2,6150,23989.2,5,2019,5-2019
12585,433,2,22,637,21,13377,2675.4,5179,16052.4,11,2018,11-2018
12586,421,2,11,179.21,66,11828,2365.6,4832,14193.6,6,2018,6-2018
12587,250,1,27,1145.87,15,17188,3437.6,6861,20625.6,8,2018,8-2018
12588,229,2,21,160.11,79,12649,2529.8,5918,15178.8,1,2018,1-2018
12589,444,1,11,535.52,31,16601,3320.2,4642,19921.2,6,2018,6-2018
12590,188,1,13,150.38,69,10376,2075.2,6785,12451.2,10,2019,10-2019
12591,153,2,16,368.63,30,11059,2211.8,6367,13270.8,7,2018,7-2018
12592,477,3,24,424.35,34,14428,2885.6,5755,17313.6,5,2019,5-2019
12593,250,1,20,254.09,78,19819,3963.8,4108,23782.8,3,2019,3-2019
12594,128,1,19,643.45,20,12869,2573.8,6965,15442.8,1,2019,1-2019
12595,329,1,27,565.9,31,17543,3508.6,5524,21051.6,1,2019,1-2019
12596,472,3,14,1058.63,16,16938,3387.6,6985,20325.6,9,2019,9-2019
12597,484,3,23,233.44,70,16341,3268.2,6905,19609.2,11,2018,11-2018
12598,414,2,17,390.42,43,16788,3357.6,6922,20145.6,4,2018,4-2018
12599,317,3,13,770.64,14,10789,2157.8,6951,12946.8,12,2018,12-2018
12600,453,1,16,261.26,70,18288,3657.6,6137,21945.6,2,2018,2-2018
12601,314,3,12,172.76,75,12957,2591.4,6624,15548.4,3,2019,3-2019
12602,429,2,16,693.73,22,15262,3052.4,6571,18314.4,3,2018,3-2018
